,location,long,lat
18424,New York NY,-74.0060152,40.7127281
18425,,,
18426,Pune India,73.8544541,18.521428
18427,N 13deg1216877 E 80deg2834605,,
18428,,,
18429,Bengaluru India,77.590082,12.9767936
18430,Chicago,-87.6244212,41.8755616
18431,New York NY,-74.0060152,40.7127281
18432,,,
18433,United States,-100.445882,39.7837304
18434,NYC TLV,-73.9590066,40.7745082
18435,Worldwide,-2.2434612,53.5120412
18436,Toronto Ontario,-79.3839347,43.6534817
18437,,,
18438,Houston TX,-95.3676974,29.7589382
18439,India,78.6677428,22.3511148
18440,Nagpur India,79.0820556,21.1498134
18441,Sri Lanka,80.66247852355892,7.877395849999999
18442,Honolulu HI,-157.855676,21.304547
18443,Sunnyvale CA,-122.036349,37.3688301
18444,India,78.6677428,22.3511148
18445,Bengaluru India,77.590082,12.9767936
18446,,,
18447,Worldwide,-2.2434612,53.5120412
18448,San Francisco Bay Area,-122.3558473,37.7884969
18449,Chicago,-87.6244212,41.8755616
18450,India,78.6677428,22.3511148
18451,Portland Oregon,-122.674194,45.5202471
18452,Georgia United States,-83.1137366,32.3293809
18453,New Delhi India,77.2090057,28.6138954
18454,,,
18455,Northern Virginia,131.017405,-12.548285
18456,Toronto ON and Milton ON,,
18457,Melbourne Victoria,144.9631608,-37.8142176
18458,Worldwide,-2.2434612,53.5120412
18459,Montreal Canada,-73.5698065,45.5031824
18460,,,
18461,California,-118.755997,36.7014631
18462,California,-118.755997,36.7014631
18463,Chicago IL,-87.6244212,41.8755616
18464,New York USA,-74.0060152,40.7127281
18465,Melbourne Victoria,144.9631608,-37.8142176
18466,200 Cities and growing,,
18467,New York NY,-74.0060152,40.7127281
18468,Portland Oregon,-122.674194,45.5202471
18469,Atlanta GA,-84.3902644,33.7489924
18470,New York USA,-74.0060152,40.7127281
18471,New York,-74.0060152,40.7127281
18472,,,
18473,Northern Illinois USA,-88.0662396,41.8137876
18474,Tampa FL,-82.458444,27.9477595
18475,,,
18476,Montgomery Alabama,-86.3006485,32.3669656
18477,,,
18478,,,
18479,Multiple,-74.5913361,5.9757518
18480,Pennsylvania USA,-77.7278831,40.9699889
18481,New York NY,-74.0060152,40.7127281
18482,Pakistan,71.247499,30.3308401
18483,United States,-100.445882,39.7837304
18484,TX,-98.5456116,31.2638905
18485,,,
18486,DC,-77.0365427,38.8950368
18487,South Melbourne,144.9570188,-37.8334603
18488,,,
18489,Global,-79.34914879325001,43.7283874
18490,Singapore,103.8194992,1.357107
18491,Palo Alto California,-122.1598465,37.4443293
18492,,,
18493,deutscher Sprachraum,,
18494,United States,-100.445882,39.7837304
18495,Bei Jing Zhong Hua Ren Min Gong He Guo,116.3912757,39.906217
18496,Canada,-107.991707,61.0666922
18497,,,
18498,DC,-77.0365427,38.8950368
18499,US Europe and the Caribbean,,
18500,,,
18501,All Over the World,5.8641598,51.8448838
18502,,,
18503,India,78.6677428,22.3511148
18504,Mumbai,72.878176,19.0785451
18505,India,78.6677428,22.3511148
18506,,,
18507,New Delhi India,77.2090057,28.6138954
18508,Philippines,122.7312101,12.7503486
18509,San Francisco CA,-122.419906,37.7790262
18510,New Delhi India,77.2090057,28.6138954
18511,Bangalore,77.590082,12.9767936
18512,Mountain View CA,-122.0832101,37.3893889
18513,Mumbai,72.878176,19.0785451
18514,Singapore,103.8194992,1.357107
18515,Nasik,73.7902364,20.0112475
18516,Texas USA,-98.5456116,31.2638905
18517,,,
18518,India,78.6677428,22.3511148
18519,New Delhi India,77.2090057,28.6138954
18520,Republic of India,78.6677428,22.3511148
18521,Mumbai India,72.878176,19.0785451
18522,New Delhi India,77.2090057,28.6138954
18523,Montgomery Alabama,-86.3006485,32.3669656
18524,Kozhikode India,75.7754716,11.2450558
18525,,,
18526,Chandigarh,76.78414567016054,30.72984395
18527,India,78.6677428,22.3511148
18528,Hyderabad India,78.46106473453146,17.38878595
18529,Pondicherry,79.80694879844232,10.91564885
18530,Chennai India,80.270186,13.0836939
18531,National Capital Region,77.1072036056237,28.350168699999998
18532,Bhubaneshwar India,85.8394521,20.2602964
18533,Washington DC,-77.0365427,38.8950368
18534,India,78.6677428,22.3511148
18535,India,78.6677428,22.3511148
18536,India,78.6677428,22.3511148
18537,Manali,77.18812183241408,32.26309405
18538,New Delhi,77.2090057,28.6138954
18539,Hyderabad,78.46106473453146,17.38878595
18540,New Delhi,77.2090057,28.6138954
18541,India,78.6677428,22.3511148
18542,,,
18543,Chennai India,80.270186,13.0836939
18544,Telangana,79.1151663,17.8495919
18545,cyberspace,3.4216678647032372,6.427299
18546,cyberspace,3.4216678647032372,6.427299
18547,Pune Maharashtra,73.8544541,18.521428
18548,India,78.6677428,22.3511148
18549,Mumbai,72.878176,19.0785451
18550,Mumbai India,72.878176,19.0785451
18551,Hyderabad India,78.46106473453146,17.38878595
18552,India,78.6677428,22.3511148
18553,,,
18554,Global,-79.34914879325001,43.7283874
18555,,,
18556,Bangalore,77.590082,12.9767936
18557,,,
18558,,,
18559,New Delhi India,77.2090057,28.6138954
18560,,,
18561,,,
18562,,,
18563,,,
18564,chennaiindia,,
18565,warangal,79.5970954,17.9820644
18566,,,
18567,Global,-79.34914879325001,43.7283874
18568,India,78.6677428,22.3511148
18569,+917357000123 +919896412962,,
18570,,,
18571,,,
18572,Norway,8.7876653,61.1529386
18573,Global,-79.34914879325001,43.7283874
18574,India,78.6677428,22.3511148
18575,Islamabad Pakistan,73.0651511,33.6938118
18576,India,78.6677428,22.3511148
18577,Guwahati India,91.753943,26.1805978
18578,India,78.6677428,22.3511148
18579,New Delhi,77.2090057,28.6138954
18580,,,
18581,Pune India,73.8544541,18.521428
18582,Plymouth MI,-93.46651,45.0065149
18583,Mumbai,72.878176,19.0785451
18584,,,
18585,Boston US,-71.060511,42.3554334
18586,,,
18587,India,78.6677428,22.3511148
18588,Peoples Republic of China,-73.9737202806177,40.74452515
18589,Visual Studio Code,,
18590,,,
18591,India,78.6677428,22.3511148
18592,New Delhi Delhi,77.2090057,28.6138954
18593,,,
18594,india,78.6677428,22.3511148
18595,India,78.6677428,22.3511148
18596,London England,-0.12765,51.5073359
18597,Mohali India,76.7176885,30.7041168
18598,Madrid Spain,-3.7035825,40.4167047
18599,Mumbai,72.878176,19.0785451
18600,,,
18601,Worldwide,-2.2434612,53.5120412
18602,Home is SF,,
18603,India,78.6677428,22.3511148
18604,,,
18605,Istanbul,28.9662187,41.0091982
18606,,,
18607,India,78.6677428,22.3511148
18608,National Capital Region,77.1072036056237,28.350168699999998
18609,National Capital Region,77.1072036056237,28.350168699999998
18610,New Delhi,77.2090057,28.6138954
18611,,,
18612,CoimbatoreSivakasi,,
18613,Earth,-102.4107493,34.2331373
18614,Hyderabad India,78.46106473453146,17.38878595
18615,Chennai,80.270186,13.0836939
18616,India,78.6677428,22.3511148
18617,,,
18618,Bengaluru,77.590082,12.9767936
18619,London England,-0.12765,51.5073359
18620,Out of Eden,-79.1378499,37.4127623
18621,,,
18622,,,
18623,,,
18624,,,
18625,India,78.6677428,22.3511148
18626,India,78.6677428,22.3511148
18627,Noida India,77.3271074,28.5707841
18628,Saratoga Springs NY,-73.7853915,43.0821793
18629,India,78.6677428,22.3511148
18630,India,78.6677428,22.3511148
18631,London England,-0.12765,51.5073359
18632,,,
18633,Toronto Ontario,-79.3839347,43.6534817
18634,Ahmadabad City India,72.5797068,23.0216238
18635,Germany,10.4478313,51.1638175
18636,New Delhi India,77.2090057,28.6138954
18637,,,
18638,Bengaluru India,77.590082,12.9767936
18639,bhaart,,
18640,Guwahati India,91.753943,26.1805978
18641,Netherlands,5.6343227,52.2434979
18642,Jaipur,75.8189817,26.9154576
18643,,,
18644,,,
18645,,,
18646,,,
18647,,,
18648,,,
18649,,,
18650,,,
18651,India,78.6677428,22.3511148
18652,,,
18653,,,
18654,Pennsylvania USA,-77.7278831,40.9699889
18655,,,
18656,,,
18657,,,
18658,,,
18659,,,
18660,,,
18661,,,
18662,,,
18663,Hyderabad India,78.46106473453146,17.38878595
18664,,,
18665,,,
18666,,,
18667,,,
18668,,,
18669,,,
18670,Chennai,80.270186,13.0836939
18671,,,
18672,,,
18673,,,
18674,,,
18675,,,
18676,Bengaluru India,77.590082,12.9767936
18677,,,
18678,,,
18679,,,
18680,,,
18681,,,
18682,,,
18683,,,
18684,,,
18685,,,
18686,,,
18687,,,
18688,,,
18689,,,
18690,,,
18691,,,
18692,,,
18693,,,
18694,,,
18695,,,
18696,,,
18697,,,
18698,,,
18699,,,
18700,,,
18701,,,
18702,,,
18703,,,
18704,,,
18705,,,
18706,,,
18707,,,
18708,,,
18709,,,
18710,,,
18711,,,
18712,,,
18713,,,
18714,,,
18715,,,
18716,,,
18717,,,
18718,,,
18719,,,
18720,,,
18721,,,
18722,,,
18723,,,
18724,,,
18725,,,
18726,,,
18727,,,
18728,,,
18729,,,
18730,,,
18731,,,
18732,,,
18733,,,
18734,,,
18735,,,
18736,,,
18737,,,
18738,,,
18739,,,
18740,,,
18741,,,
18742,,,
18743,,,
18744,,,
18745,,,
18746,,,
18747,,,
18748,,,
18749,,,
18750,,,
18751,,,
18752,,,
18753,,,
18754,,,
18755,,,
18756,,,
18757,India,78.6677428,22.3511148
18758,,,
18759,,,
18760,,,
18761,,,
18762,,,
18763,,,
18764,,,
18765,,,
18766,,,
18767,,,
18768,,,
18769,,,
18770,,,
18771,,,
18772,,,
18773,,,
18774,,,
18775,,,
18776,,,
18777,,,
18778,,,
18779,,,
18780,,,
18781,,,
18782,,,
18783,,,
18784,,,
18785,,,
18786,,,
18787,,,
18788,,,
18789,,,
18790,,,
18791,,,
18792,,,
18793,,,
18794,,,
18795,,,
18796,Singapore,103.8194992,1.357107
18797,,,
18798,,,
18799,,,
18800,,,
18801,,,
18802,,,
18803,,,
18804,Boston MA,-71.060511,42.3554334
18805,,,
18806,,,
18807,,,
18808,,,
18809,,,
18810,,,
18811,,,
18812,,,
18813,,,
18814,,,
18815,,,
18816,,,
18817,Manhattan NY,-73.9598939,40.7896239
18818,,,
18819,,,
18820,,,
18821,Milan Lombardy Italy Global,9.1573418,45.4599373
18822,,,
18823,,,
18824,,,
18825,,,
18826,,,
18827,,,
18828,,,
18829,,,
18830,,,
18831,,,
18832,,,
18833,,,
18834,,,
18835,,,
18836,,,
18837,,,
18838,,,
18839,,,
18840,,,
18841,,,
18842,,,
18843,,,
18844,,,
18845,,,
18846,India,78.6677428,22.3511148
18847,,,
18848,,,
18849,,,
18850,,,
18851,,,
18852,,,
18853,,,
18854,,,
18855,,,
18856,,,
18857,,,
18858,,,
18859,,,
18860,,,
18861,,,
18862,,,
18863,Tallinn Estonia,24.7453688,59.4372155
18864,,,
18865,India,78.6677428,22.3511148
18866,,,
18867,Calicut Kerala,75.7754716,11.2450558
18868,,,
18869,Beijing,116.3912757,39.906217
18870,Nalasopara Mumbai,72.81759745672312,19.41744235
18871,,,
18872,,,
18873,,,
18874,,,
18875,,,
18876,,,
18877,,,
18878,,,
18879,,,
18880,,,
18881,,,
18882,,,
18883,,,
18884,,,
18885,New Delhi India,77.2090057,28.6138954
18886,,,
18887,,,
18888,,,
18889,,,
18890,,,
18891,,,
18892,,,
18893,,,
18894,,,
18895,,,
18896,,,
18897,,,
18898,,,
18899,,,
18900,,,
18901,India,78.6677428,22.3511148
18902,Lekki Nigeria,4.0947395,6.4123323
18903,San Francisco,-122.419906,37.7790262
18904,,,
18905,USA Mexico and Chennai India,,
18906,India,78.6677428,22.3511148
18907,Texas USA,-98.5456116,31.2638905
18908,India,78.6677428,22.3511148
18909,New Delhi India,77.2090057,28.6138954
18910,Hyderabad Telangana,78.46106473453146,17.38878595
18911,Singapore,103.8194992,1.357107
18912,India,78.6677428,22.3511148
18913,New Delhi India,77.2090057,28.6138954
18914,India,78.6677428,22.3511148
18915,,,
18916,,,
18917,,,
18918,,,
18919,India,78.6677428,22.3511148
18920,Noida India,77.3271074,28.5707841
18921,,,
18922,Washington DC,-77.0365427,38.8950368
18923,India,78.6677428,22.3511148
18924,United States,-100.445882,39.7837304
18925,,,
18926,Portugal,-8.1353519,39.6621648
18927,India,78.6677428,22.3511148
18928,India,78.6677428,22.3511148
18929,United States,-100.445882,39.7837304
18930,New Delhi,77.2090057,28.6138954
18931,Sarasota,-82.5308545,27.3365805
18932,India,78.6677428,22.3511148
18933,Chennai India,80.270186,13.0836939
18934,Central Florida,-57.5059304,-25.3526818
18935,Maryland USA,-76.9382069,39.5162401
18936,California USA,-118.755997,36.7014631
18937,Chennai Bangalore,79.9948632,13.005577
18938,India,78.6677428,22.3511148
18939,Mumbai India,72.878176,19.0785451
18940,Delhi,77.2219388,28.6517178
18941,,,
18942,India,78.6677428,22.3511148
18943,,,
18944,United States,-100.445882,39.7837304
18945,Philadelphia,-75.1635262,39.9527237
18946,New York NY 10036,-74.0060152,40.7127281
18947,Alabama USA,-86.8295337,33.2588817
18948,,,
18949,India,78.6677428,22.3511148
18950,,,
18951,Punjab,75.5004841,30.9293211
18952,India,78.6677428,22.3511148
18953,United States,-100.445882,39.7837304
18954,Georgia USA,-83.1137366,32.3293809
18955,Washington DC,-77.0365427,38.8950368
18956,Toronto Ontario,-79.3839347,43.6534817
18957,,,
18958,Atlanta GA,-84.3902644,33.7489924
18959,India,78.6677428,22.3511148
18960,Orange County CA,-117.8704931,33.7500378
18961,Global,-79.34914879325001,43.7283874
18962,New York USA,-74.0060152,40.7127281
18963,India,78.6677428,22.3511148
18964,HQ Tampa Offices Nationwide,,
18965,,,
18966,World,174.7456809,-36.8535712
18967,Mumbai,72.878176,19.0785451
18968,vscode,,
18969,Mumbai India,72.878176,19.0785451
18970,Delhi,77.2219388,28.6517178
18971,,,
18972,Pune India,73.8544541,18.521428
18973,Detroit,-83.0466403,42.3315509
18974,Worldwide,-2.2434612,53.5120412
18975,Ireland,-7.9794599,52.865196
18976,Ireland,-7.9794599,52.865196
18977,Ireland,-7.9794599,52.865196
18978,Astoria Queens,-73.9302673,40.7720145
18979,PNW,50.0068157,37.0412584
18980,Albany New York,-72.6871214,41.7783866
18981,New York City,-74.0060152,40.7127281
18982,Dallas TX,-96.7968559,32.7762719
18983,Singapore,103.8194992,1.357107
18984,,,
18985,Sarasota,-82.5308545,27.3365805
18986,Nairobi,36.8172449,-1.2832533
18987,Meerut INDIA,77.76822875372174,29.000652549999998
18988,Scottsdale AZ,-111.9260184,33.4942189
18989,Virgin Islands US,-64.7080574,17.789187
18990,Texas,-98.5456116,31.2638905
18991,Boreth,1.1686111,43.9444444
18992,,,
18993,,,
18994,Akola India,77.1921156663574,20.76181225
18995,United Kingdom,-3.2765753,54.7023545
18996,Believeland,,
18997,Los Angeles CA,-118.242766,34.0536909
18998,Philadelphia PA,-75.1635262,39.9527237
18999,UT 1896362472809484,117.1129986,-0.2862341
19000,Ankleshwar India,72.9945103,21.6293206
19001,Paris,2.3200410217200766,48.8588897
19002,,,
19003,United States,-100.445882,39.7837304
19004,,,
19005,Austin,-97.7436995,30.2711286
19006,Bristol England,-2.5972985,51.4538022
19007,Mumbai Munich London,,
19008,Stockholm Sweden,18.0710935,59.3251172
19009,Halifax,-63.5859487,44.648618
19010,,,
19011,London Ontario,-81.243372,42.9832406
19012,,,
19013,,,
19014,CA,-107.991707,61.0666922
19015,India,78.6677428,22.3511148
19016,Tijuana MX San Diego CA,-117.0552687,32.4672227
19017,Hell,-83.9849477,42.4347571
19018,Seattle WA,-122.330062,47.6038321
19019,,,
19020,HQ Tampa Offices Nationwide,,
19021,,,
19022,Oxnard CA,-119.1803818,34.1976308
19023,Bengaluru India,77.590082,12.9767936
19024,India,78.6677428,22.3511148
19025,San Francisco CA,-122.419906,37.7790262
19026,,,
19027,LA Atlanta,-75.6779851,38.708725
19028,Pakistan,71.247499,30.3308401
19029,LA Atlanta,-75.6779851,38.708725
19030,Canada,-107.991707,61.0666922
19031,Atlanta GA,-84.3902644,33.7489924
19032,Colorado,-105.607716,38.7251776
19033,Colorado,-105.607716,38.7251776
19034,United States,-100.445882,39.7837304
19035,Colorado,-105.607716,38.7251776
19036,Colorado,-105.607716,38.7251776
19037,Nashville,-86.7742984,36.1622767
19038,Worldwide,-2.2434612,53.5120412
19039,Boston MA,-71.060511,42.3554334
19040,Seattle WA,-122.330062,47.6038321
19041,,,
19042,Northern Illinois USA,-88.0662396,41.8137876
19043,Portugal,-8.1353519,39.6621648
19044,Istanbul Turkey,8.5578947,45.7581012
19045,CA | TX | NY,106.1340643,11.2935371
19046,275 Madison Ave NY NY 10016,-73.9800709,40.7513197
19047,New York NY,-74.0060152,40.7127281
19048,Santa Clara California USA,-121.6846349,37.2333253
19049,Houston TX,-95.3676974,29.7589382
19050,Hyderabad India,78.46106473453146,17.38878595
19051,,,
19052,The Republic Of SWAGistan,,
19053,Worldwide,-2.2434612,53.5120412
19054,San Jose CA,-121.890591,37.3361663
19055,Nowhere,-95.2414104,38.7311123
19056,Sign up for my Free Newsletter,,
19057,Irving TX,-96.9442177,32.8295183
19058,Hong Kong,114.1628131,22.2793278
19059,Scotland,-4.1140518,56.7861112
19060,F1 Paddock,-1.4885639,53.6825867
19061,Seattle WA,-122.330062,47.6038321
19062,Weweantic MA,-70.7319794,41.7353817
19063,,,
19064,Long Grove IL,-87.9978518,42.1783584
19065,,,
19066,India,78.6677428,22.3511148
19067,Greater New York Area,,
19068,Space Command,,
19069,East Texas,-75.561297,40.5475968
19070,,,
19071,Seattle WA,-122.330062,47.6038321
19072,India,78.6677428,22.3511148
19073,Los Angeles CA,-118.242766,34.0536909
19074,Mumbai India,72.878176,19.0785451
19075,,,
19076,Delhi Bengaluru Mumbai,,
19077,,,
19078,Mumbai,72.878176,19.0785451
19079,India Indian Subcontinent Not South Asia,,
19080,New Delhi India,77.2090057,28.6138954
19081,,,
19082,Mumbai India,72.878176,19.0785451
19083,,,
19084,Sydney | Hong Kong | Singapore,,
19085,Bengaluru South India,77.598757,12.8947975
19086,Chennai India,80.270186,13.0836939
19087,Chennai India,80.270186,13.0836939
19088,,,
19089,Singapore,103.8194992,1.357107
19090,IstanbulTurkey,,
19091,Hyderabad India,78.46106473453146,17.38878595
19092,Mumbai India,72.878176,19.0785451
19093,New Delhi India,77.2090057,28.6138954
19094,New Delhi,77.2090057,28.6138954
19095,India,78.6677428,22.3511148
19096,Bengaluru,77.590082,12.9767936
19097,India,78.6677428,22.3511148
19098,Global,-79.34914879325001,43.7283874
19099,Hyderabad,78.46106473453146,17.38878595
19100,,,
19101,Chandigarh India,76.78414567016054,30.72984395
19102,Bhubaneswar Odisha,85.8394521,20.2602964
19103,,,
19104,Earth,-102.4107493,34.2331373
19105,indiabhubneswar,,
19106,Middle East,-76.5888477,39.3014159
19107,New Delhi,77.2090057,28.6138954
19108,Remote,-123.8925908,43.0059455
19109,warangal,79.5970954,17.9820644
19110,,,
19111,Mumbai India,72.878176,19.0785451
19112,Bengaluru South India,77.598757,12.8947975
19113,Lucknow India,80.9346001,26.8381
19114,Bhubaneshwar India,85.8394521,20.2602964
19115,Hyderabad,78.46106473453146,17.38878595
19116,Hyderabad,78.46106473453146,17.38878595
19117,Vietnam,107.9650855,15.9266657
19118,Mumbai,72.878176,19.0785451
19119,Pune Maharashtra,73.8544541,18.521428
19120,jammu,74.8580917,32.7185614
19121,Singapore,103.8194992,1.357107
19122,Toronto Ontario,-79.3839347,43.6534817
19123,Charlotte NC,-80.8430827,35.2272086
19124,United States,-100.445882,39.7837304
19125,India,78.6677428,22.3511148
19126,USA Mexico and Chennai India,,
19127,Remote,-123.8925908,43.0059455
19128,Mumbai India,72.878176,19.0785451
19129,London England,-0.12765,51.5073359
19130,India,78.6677428,22.3511148
19131,India,78.6677428,22.3511148
19132,Srinagar Kashmir,74.8204443,34.0747444
19133,San Jose CA,-121.890591,37.3361663
19134,Middle East,-76.5888477,39.3014159
19135,xVERSE,,
19136,India,78.6677428,22.3511148
19137,Hyderabad,78.46106473453146,17.38878595
19138,Hyderabad,78.46106473453146,17.38878595
19139,Chennai,80.270186,13.0836939
19140,Bengaluru India,77.590082,12.9767936
19141,Paris IledeFrance,,
19142,,,
19143,Paris,2.3200410217200766,48.8588897
19144,India,78.6677428,22.3511148
19145,Pennsylvania USA,-77.7278831,40.9699889
19146,Bhavnagar India,72.1416449,21.7718836
19147,New Delhi,77.2090057,28.6138954
19148,New Delhi,77.2090057,28.6138954
19149,,,
19150,Guwahati India,91.753943,26.1805978
19151,Manhattan NY,-73.9598939,40.7896239
19152,Remote Delhi,77.22793731635355,28.5549105
19153,Dubai United Arab Emirates,55.18853865430702,25.074282349999997
19154,Idaho Falls ID,-112.03628,43.4887907
19155,Bengaluru India,77.590082,12.9767936
19156,London England,-0.12765,51.5073359
19157,Mumbai,72.878176,19.0785451
19158,Punjab,75.5004841,30.9293211
19159,Mumbai,72.878176,19.0785451
19160,New Delhi,77.2090057,28.6138954
19161,,,
19162,Fort Lauderdale FL,-80.1433786,26.1223084
19163,India,78.6677428,22.3511148
19164,United States,-100.445882,39.7837304
19165,India,78.6677428,22.3511148
19166,New Delhi,77.2090057,28.6138954
19167,Springfield IL,-89.6439575,39.7990175
19168,India,78.6677428,22.3511148
19169,,,
19170,IIT D,4.355471,50.8557358
19171,New Delhi,77.2090057,28.6138954
19172,Idaho Falls ID,-112.03628,43.4887907
19173,Pauri Garhwal India,78.70766746320547,29.84591115
19174,Toronto Ontario,-79.3839347,43.6534817
19175,Noida India,77.3271074,28.5707841
19176,India,78.6677428,22.3511148
19177,Malta,14.4476911,35.8885993
19178,LA Atlanta,-75.6779851,38.708725
19179,,,
19180,AmmanJordan,,
19181,,,
19182,,,
19183,United States,-100.445882,39.7837304
19184,India,78.6677428,22.3511148
19185,The Netherlands,5.541246849406163,52.24764975
